INFO 2025-09-04 19:06:15,362 autoreload Watching for file changes with StatReloader
               ^^^^^^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/django/views/decorators/csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/backend/projectcanvas/views.py", line 670, in blog_post_detail
    return get_blog_post(request, pk)
           ^^^^^^^^^^^^^
NameError: name 'get_blog_post' is not defined. Did you mean: 'get_blog_posts'?
ERROR 2025-09-08 17:33:19,531 log Internal Server Error: /blog/posts/1/
Traceback (most recent call last):
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/django/views/decorators/csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/backend/projectcanvas/views.py", line 670, in blog_post_detail
    return get_blog_post(request, pk)
           ^^^^^^^^^^^^^
NameError: name 'get_blog_post' is not defined. Did you mean: 'get_blog_posts'?
ERROR 2025-09-08 17:33:19,533 basehttp "GET /blog/posts/1/ HTTP/1.1" 500 73146
ERROR 2025-09-08 17:33:19,534 basehttp "GET /blog/posts/1/ HTTP/1.1" 500 73146
INFO 2025-09-08 17:33:19,559 basehttp "GET /blog/posts/? HTTP/1.1" 200 310
INFO 2025-09-08 17:33:19,597 basehttp "GET /blog/posts/? HTTP/1.1" 200 310
ERROR 2025-09-08 17:33:20,395 log Internal Server Error: /blog/posts/1/
Traceback (most recent call last):
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/django/views/decorators/csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/backend/projectcanvas/views.py", line 670, in blog_post_detail
    return get_blog_post(request, pk)
           ^^^^^^^^^^^^^
NameError: name 'get_blog_post' is not defined. Did you mean: 'get_blog_posts'?
ERROR 2025-09-08 17:33:20,404 log Internal Server Error: /blog/posts/1/
Traceback (most recent call last):
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/django/views/decorators/csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/backend/projectcanvas/views.py", line 670, in blog_post_detail
    return get_blog_post(request, pk)
           ^^^^^^^^^^^^^
NameError: name 'get_blog_post' is not defined. Did you mean: 'get_blog_posts'?
ERROR 2025-09-08 17:33:20,407 basehttp "GET /blog/posts/1/ HTTP/1.1" 500 73146
ERROR 2025-09-08 17:33:20,408 basehttp "GET /blog/posts/1/ HTTP/1.1" 500 73146
INFO 2025-09-08 17:33:20,438 basehttp "GET /blog/posts/? HTTP/1.1" 200 310
INFO 2025-09-08 17:33:20,475 basehttp "GET /blog/posts/? HTTP/1.1" 200 310
ERROR 2025-09-08 17:33:21,033 log Internal Server Error: /blog/posts/1/
Traceback (most recent call last):
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/django/views/decorators/csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/backend/projectcanvas/views.py", line 670, in blog_post_detail
    return get_blog_post(request, pk)
           ^^^^^^^^^^^^^
NameError: name 'get_blog_post' is not defined. Did you mean: 'get_blog_posts'?
ERROR 2025-09-08 17:33:21,044 log Internal Server Error: /blog/posts/1/
Traceback (most recent call last):
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/django/views/decorators/csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/backend/projectcanvas/views.py", line 670, in blog_post_detail
    return get_blog_post(request, pk)
           ^^^^^^^^^^^^^
NameError: name 'get_blog_post' is not defined. Did you mean: 'get_blog_posts'?
ERROR 2025-09-08 17:33:21,045 basehttp "GET /blog/posts/1/ HTTP/1.1" 500 73146
ERROR 2025-09-08 17:33:21,046 basehttp "GET /blog/posts/1/ HTTP/1.1" 500 73146
INFO 2025-09-08 17:33:21,074 basehttp "GET /blog/posts/? HTTP/1.1" 200 310
INFO 2025-09-08 17:33:21,112 basehttp "GET /blog/posts/? HTTP/1.1" 200 310
ERROR 2025-09-08 17:33:21,662 log Internal Server Error: /blog/posts/1/
Traceback (most recent call last):
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/django/views/decorators/csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/backend/projectcanvas/views.py", line 670, in blog_post_detail
    return get_blog_post(request, pk)
           ^^^^^^^^^^^^^
NameError: name 'get_blog_post' is not defined. Did you mean: 'get_blog_posts'?
ERROR 2025-09-08 17:33:21,674 log Internal Server Error: /blog/posts/1/
Traceback (most recent call last):
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/venv/lib/python3.12/site-packages/django/views/decorators/csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/tuhin/ProjectCanvas/backend/projectcanvas/views.py", line 670, in blog_post_detail
    return get_blog_post(request, pk)
           ^^^^^^^^^^^^^
NameError: name 'get_blog_post' is not defined. Did you mean: 'get_blog_posts'?
ERROR 2025-09-08 17:33:21,674 basehttp "GET /blog/posts/1/ HTTP/1.1" 500 73146
ERROR 2025-09-08 17:33:21,677 basehttp "GET /blog/posts/1/ HTTP/1.1" 500 73146
INFO 2025-09-08 17:33:21,692 basehttp "GET /blog/posts/? HTTP/1.1" 200 310
INFO 2025-09-08 17:33:21,727 basehttp "GET /blog/posts/? HTTP/1.1" 200 310
INFO 2025-09-08 17:33:54,544 autoreload /home/tuhin/ProjectCanvas/backend/projectcanvas/views.py changed, reloading.
INFO 2025-09-08 17:33:55,022 autoreload Watching for file changes with StatReloader
INFO 2025-09-08 17:34:06,324 autoreload /home/tuhin/ProjectCanvas/backend/projectcanvas/views.py changed, reloading.
INFO 2025-09-08 17:34:06,685 autoreload Watching for file changes with StatReloader
INFO 2025-09-08 17:34:08,197 basehttp "GET /blog/posts/? HTTP/1.1" 200 310
INFO 2025-09-08 17:34:08,204 basehttp "GET /blog/posts/? HTTP/1.1" 200 310
INFO 2025-09-08 17:34:27,151 autoreload /home/tuhin/ProjectCanvas/backend/projectcanvas/urls.py changed, reloading.
INFO 2025-09-08 17:34:27,476 autoreload Watching for file changes with StatReloader
INFO 2025-09-08 17:34:28,522 autoreload /home/tuhin/ProjectCanvas/backend/projectcanvas/urls.py changed, reloading.
INFO 2025-09-08 17:34:28,780 autoreload Watching for file changes with StatReloader
INFO 2025-09-08 17:34:29,937 autoreload /home/tuhin/ProjectCanvas/backend/projectcanvas/urls.py changed, reloading.
INFO 2025-09-08 17:34:30,240 autoreload Watching for file changes with StatReloader
INFO 2025-09-08 17:34:35,412 autoreload /home/tuhin/ProjectCanvas/backend/projectcanvas/urls.py changed, reloading.
INFO 2025-09-08 17:34:35,701 autoreload Watching for file changes with StatReloader
INFO 2025-09-08 17:34:48,909 autoreload /home/tuhin/ProjectCanvas/backend/projectcanvas/views.py changed, reloading.
INFO 2025-09-08 17:34:49,229 autoreload Watching for file changes with StatReloader
INFO 2025-09-08 17:34:56,422 autoreload /home/tuhin/ProjectCanvas/backend/projectcanvas/views.py changed, reloading.
INFO 2025-09-08 17:34:56,724 autoreload Watching for file changes with StatReloader
INFO 2025-09-08 17:34:59,893 autoreload /home/tuhin/ProjectCanvas/backend/projectcanvas/views.py changed, reloading.
INFO 2025-09-08 17:35:00,186 autoreload Watching for file changes with StatReloader
INFO 2025-09-08 17:35:07,382 autoreload /home/tuhin/ProjectCanvas/backend/projectcanvas/views.py changed, reloading.
INFO 2025-09-08 17:35:07,755 autoreload Watching for file changes with StatReloader
INFO 2025-09-08 17:35:12,929 autoreload /home/tuhin/ProjectCanvas/backend/projectcanvas/views.py changed, reloading.
INFO 2025-09-08 17:35:13,225 autoreload Watching for file changes with StatReloader
INFO 2025-09-08 17:35:19,409 autoreload /home/tuhin/ProjectCanvas/backend/projectcanvas/views.py changed, reloading.
INFO 2025-09-08 17:35:19,712 autoreload Watching for file changes with StatReloader
INFO 2025-09-08 17:36:07,096 autoreload /home/tuhin/ProjectCanvas/backend/projectcanvas/views.py changed, reloading.
INFO 2025-09-08 17:36:07,495 autoreload Watching for file changes with StatReloader
INFO 2025-09-08 17:38:45,411 autoreload /home/tuhin/ProjectCanvas/backend/projectcanvas/views.py changed, reloading.
INFO 2025-09-08 17:38:45,759 autoreload Watching for file changes with StatReloader
INFO 2025-09-08 17:38:50,963 autoreload /home/tuhin/ProjectCanvas/backend/projectcanvas/views.py changed, reloading.
INFO 2025-09-08 17:38:51,329 autoreload Watching for file changes with StatReloader
INFO 2025-09-08 17:39:10,582 autoreload /home/tuhin/ProjectCanvas/backend/projectcanvas/urls.py changed, reloading.
INFO 2025-09-08 17:39:10,893 autoreload Watching for file changes with StatReloader
ERROR 2025-09-08 17:39:12,987 views Get blog post error: 'BlogPost' object has no attribute 'excerpt'
ERROR 2025-09-08 17:39:12,987 views Get blog post error: 'BlogPost' object has no attribute 'excerpt'
ERROR 2025-09-08 17:39:12,989 log Internal Server Error: /blog/posts/1/
ERROR 2025-09-08 17:39:12,989 log Internal Server Error: /blog/posts/1/
ERROR 2025-09-08 17:39:12,990 basehttp "GET /blog/posts/1/ HTTP/1.1" 500 57
ERROR 2025-09-08 17:39:12,990 basehttp "GET /blog/posts/1/ HTTP/1.1" 500 57
ERROR 2025-09-08 17:39:13,016 views Get blog posts error: 'BlogPost' object has no attribute 'excerpt'
ERROR 2025-09-08 17:39:13,016 log Internal Server Error: /blog/posts/
ERROR 2025-09-08 17:39:13,017 basehttp "GET /blog/posts/? HTTP/1.1" 500 57
ERROR 2025-09-08 17:39:13,047 views Get blog posts error: 'BlogPost' object has no attribute 'excerpt'
ERROR 2025-09-08 17:39:13,047 log Internal Server Error: /blog/posts/
ERROR 2025-09-08 17:39:13,048 basehttp "GET /blog/posts/? HTTP/1.1" 500 57
ERROR 2025-09-08 17:39:30,730 views Get blog posts error: 'BlogPost' object has no attribute 'excerpt'
ERROR 2025-09-08 17:39:30,731 log Internal Server Error: /blog/posts/
ERROR 2025-09-08 17:39:30,731 basehttp "GET /blog/posts/? HTTP/1.1" 500 57
ERROR 2025-09-08 17:39:30,732 views Get blog posts error: 'BlogPost' object has no attribute 'excerpt'
ERROR 2025-09-08 17:39:30,732 log Internal Server Error: /blog/posts/
ERROR 2025-09-08 17:39:30,732 basehttp "GET /blog/posts/? HTTP/1.1" 500 57
ERROR 2025-09-08 17:40:17,699 views Create blog post error: BlogPost() got unexpected keyword arguments: 'excerpt'
ERROR 2025-09-08 17:40:17,699 log Internal Server Error: /blog/create/
ERROR 2025-09-08 17:40:17,699 basehttp "POST /blog/create/ HTTP/1.1" 500 67
INFO 2025-09-08 17:44:33,902 autoreload /home/tuhin/ProjectCanvas/backend/projectcanvas/views.py changed, reloading.
INFO 2025-09-08 17:44:34,243 autoreload Watching for file changes with StatReloader
INFO 2025-09-08 17:44:37,274 basehttp "POST /blog/create/ HTTP/1.1" 200 81
INFO 2025-09-08 17:44:39,309 basehttp "GET /blog/posts/? HTTP/1.1" 200 585
INFO 2025-09-08 17:44:39,310 basehttp "GET /blog/posts/? HTTP/1.1" 200 585
INFO 2025-09-08 17:44:46,410 basehttp "GET /blog/posts/1/ HTTP/1.1" 200 7022
INFO 2025-09-08 17:44:46,410 basehttp "GET /blog/posts/1/ HTTP/1.1" 200 7022
INFO 2025-09-08 17:44:54,507 basehttp "GET /blog/posts/? HTTP/1.1" 200 585
INFO 2025-09-08 17:44:54,511 basehttp "GET /blog/posts/? HTTP/1.1" 200 585
INFO 2025-09-08 17:44:56,793 basehttp "GET /blog/posts/? HTTP/1.1" 200 585
INFO 2025-09-08 17:44:56,797 basehttp "GET /blog/posts/? HTTP/1.1" 200 585
INFO 2025-09-08 17:44:59,546 basehttp "GET /blog/posts/? HTTP/1.1" 200 585
INFO 2025-09-08 17:44:59,557 basehttp "GET /blog/posts/? HTTP/1.1" 200 585
INFO 2025-09-08 17:45:00,240 basehttp "GET /blog/posts/? HTTP/1.1" 200 585
INFO 2025-09-08 17:45:00,244 basehttp "GET /blog/posts/? HTTP/1.1" 200 585
INFO 2025-09-08 17:45:02,921 basehttp "GET /blog/posts/2/ HTTP/1.1" 200 7015
INFO 2025-09-08 17:45:02,940 basehttp "GET /blog/posts/2/ HTTP/1.1" 200 7015
INFO 2025-09-08 17:46:12,825 basehttp "GET /blog/posts/2/ HTTP/1.1" 200 7015
INFO 2025-09-08 17:46:12,834 basehttp "GET /blog/posts/2/ HTTP/1.1" 200 7015
INFO 2025-09-08 17:46:29,358 basehttp "OPTIONS /blog/posts/2/ HTTP/1.1" 200 0
INFO 2025-09-08 17:46:29,363 basehttp "PUT /blog/posts/2/ HTTP/1.1" 200 7015
INFO 2025-09-08 17:46:31,385 basehttp "GET /blog/posts/2/ HTTP/1.1" 200 7015
INFO 2025-09-08 17:46:31,389 basehttp "GET /blog/posts/2/ HTTP/1.1" 200 7015
INFO 2025-09-08 17:46:38,388 basehttp "GET /blog/posts/2/ HTTP/1.1" 200 7015
INFO 2025-09-08 17:46:38,400 basehttp "GET /blog/posts/2/ HTTP/1.1" 200 7015
INFO 2025-09-08 18:57:25,061 autoreload Watching for file changes with StatReloader
INFO 2025-09-08 18:57:55,333 basehttp "GET /blog/posts/2/ HTTP/1.1" 200 7015
INFO 2025-09-08 18:57:55,338 basehttp "GET /blog/posts/2/ HTTP/1.1" 200 7015
INFO 2025-09-08 18:57:56,371 basehttp "GET /blog/posts/2/ HTTP/1.1" 200 7015
INFO 2025-09-08 18:57:56,383 basehttp "GET /blog/posts/2/ HTTP/1.1" 200 7015
INFO 2025-09-08 18:58:32,472 basehttp "GET /blog/posts/2/ HTTP/1.1" 200 7015
INFO 2025-09-08 18:58:32,476 basehttp "GET /blog/posts/2/ HTTP/1.1" 200 7015
INFO 2025-09-08 18:58:52,442 basehttp "GET /blog/posts/? HTTP/1.1" 200 585
INFO 2025-09-08 18:58:52,444 basehttp "GET /blog/posts/? HTTP/1.1" 200 585
INFO 2025-09-08 18:59:37,118 basehttp "POST /signup/ HTTP/1.1" 200 142
INFO 2025-09-08 19:00:00,094 basehttp "GET /verify-email/da7067cd-7f0e-4b9c-9cc6-90f3a5c35dc0/ HTTP/1.1" 200 81
INFO 2025-09-08 19:00:10,190 basehttp "POST /login/ HTTP/1.1" 200 154
INFO 2025-09-08 19:00:13,845 basehttp "GET /blog/posts/? HTTP/1.1" 200 585
INFO 2025-09-08 19:00:13,845 basehttp "GET /blog/posts/? HTTP/1.1" 200 585
INFO 2025-09-08 19:00:15,121 basehttp "GET /blog/posts/2/ HTTP/1.1" 200 7015
INFO 2025-09-08 19:00:15,147 basehttp "GET /blog/posts/2/ HTTP/1.1" 200 7015
INFO 2025-09-08 19:00:44,077 basehttp "GET /admin/projectcanvas/blogpost/ HTTP/1.1" 302 0
INFO 2025-09-08 19:00:44,117 basehttp "GET /admin/login/?next=/admin/projectcanvas/blogpost/ HTTP/1.1" 200 4216
INFO 2025-09-08 19:00:44,203 basehttp "GET /static/admin/css/login.css HTTP/1.1" 304 0
WARNING 2025-09-08 19:00:44,294 log Not Found: /favicon.ico
INFO 2025-09-08 19:00:48,799 basehttp "POST /admin/login/?next=/admin/projectcanvas/blogpost/ HTTP/1.1" 200 4381
INFO 2025-09-08 19:00:52,875 basehttp "POST /admin/login/?next=/admin/projectcanvas/blogpost/ HTTP/1.1" 200 4393
WARNING 2025-09-08 19:00:52,962 log Not Found: /favicon.ico
INFO 2025-09-08 19:01:08,231 basehttp "POST /admin/login/?next=/admin/projectcanvas/blogpost/ HTTP/1.1" 200 4393
WARNING 2025-09-08 19:01:08,327 log Not Found: /favicon.ico
INFO 2025-09-08 19:01:09,457 basehttp "POST /admin/login/?next=/admin/projectcanvas/blogpost/ HTTP/1.1" 200 4393
INFO 2025-09-08 19:02:11,847 basehttp "POST /admin/login/?next=/admin/projectcanvas/blogpost/ HTTP/1.1" 302 0
INFO 2025-09-08 19:02:11,877 basehttp "GET /admin/projectcanvas/blogpost/ HTTP/1.1" 200 11185
INFO 2025-09-08 19:02:11,980 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-09-08 19:02:12,048 basehttp "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 331
INFO 2025-09-08 19:02:12,075 basehttp "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 200 331
INFO 2025-09-08 19:02:14,652 basehttp "GET /admin/projectcanvas/blogpost/2/change/ HTTP/1.1" 200 23232
INFO 2025-09-08 19:02:14,698 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-09-11 10:43:53,949 autoreload Watching for file changes with StatReloader
WARNING 2025-09-11 10:44:01,634 log Not Found: /
WARNING 2025-09-11 10:44:01,634 basehttp "GET / HTTP/1.1" 404 6490
INFO 2025-09-11 10:44:12,310 basehttp "GET /admin/ HTTP/1.1" 302 0
INFO 2025-09-11 10:44:12,334 basehttp "GET /admin/login/?next=/admin/ HTTP/1.1" 200 4170
INFO 2025-09-11 10:44:12,414 basehttp "GET /static/admin/css/base.css HTTP/1.1" 304 0
INFO 2025-09-11 10:44:12,418 basehttp "GET /static/admin/js/theme.js HTTP/1.1" 304 0
INFO 2025-09-11 10:44:12,419 basehttp "GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
INFO 2025-09-11 10:44:12,422 basehttp "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
INFO 2025-09-11 10:44:12,423 basehttp "GET /static/admin/css/login.css HTTP/1.1" 304 0
INFO 2025-09-11 10:44:12,423 basehttp "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
INFO 2025-09-11 10:44:12,423 basehttp "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
WARNING 2025-09-11 10:44:12,581 log Not Found: /favicon.ico
INFO 2025-09-11 10:44:15,851 basehttp "POST /admin/login/?next=/admin/ HTTP/1.1" 200 4335
INFO 2025-09-11 10:44:19,657 basehttp "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
INFO 2025-09-11 10:44:19,680 basehttp "GET /admin/ HTTP/1.1" 200 8610
INFO 2025-09-11 10:44:19,773 basehttp "GET /static/admin/css/dashboard.css HTTP/1.1" 304 0
INFO 2025-09-11 10:44:19,836 basehttp "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 331
INFO 2025-09-11 10:44:19,836 basehttp "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 200 380
INFO 2025-09-11 10:44:22,675 basehttp "GET /admin/projectcanvas/blogpost/ HTTP/1.1" 200 11185
INFO 2025-09-11 10:44:22,718 basehttp "GET /static/admin/css/changelists.css HTTP/1.1" 304 0
INFO 2025-09-11 10:44:22,724 basehttp "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 304 0
INFO 2025-09-11 10:44:22,724 basehttp "GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
INFO 2025-09-11 10:44:22,726 basehttp "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
INFO 2025-09-11 10:44:22,726 basehttp "GET /static/admin/js/urlify.js HTTP/1.1" 304 0
INFO 2025-09-11 10:44:22,726 basehttp "GET /static/admin/js/core.js HTTP/1.1" 304 0
INFO 2025-09-11 10:44:22,728 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-09-11 10:44:22,728 basehttp "GET /static/admin/js/actions.js HTTP/1.1" 304 0
INFO 2025-09-11 10:44:22,728 basehttp "GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
INFO 2025-09-11 10:44:22,729 basehttp "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 304 0
INFO 2025-09-11 10:44:22,730 basehttp "GET /static/admin/js/filters.js HTTP/1.1" 304 0
WARNING 2025-09-11 10:44:22,827 log Not Found: /favicon.ico
INFO 2025-09-11 10:44:22,829 basehttp "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 200 331
INFO 2025-09-11 10:44:30,197 basehttp "POST /blog/create/ HTTP/1.1" 200 81
INFO 2025-09-11 10:44:32,229 basehttp "GET /blog/posts/? HTTP/1.1" 200 866
INFO 2025-09-11 10:44:32,238 basehttp "GET /blog/posts/? HTTP/1.1" 200 866
INFO 2025-09-11 10:44:38,960 basehttp "GET /blog/posts/1/ HTTP/1.1" 200 7022
INFO 2025-09-11 10:44:38,965 basehttp "GET /blog/posts/1/ HTTP/1.1" 200 7022
INFO 2025-09-11 10:44:46,124 basehttp "GET /blog/posts/? HTTP/1.1" 200 866
INFO 2025-09-11 10:44:46,129 basehttp "GET /blog/posts/? HTTP/1.1" 200 866
INFO 2025-09-11 10:44:47,483 basehttp "GET /blog/posts/3/ HTTP/1.1" 200 377
INFO 2025-09-11 10:44:47,488 basehttp "GET /blog/posts/3/ HTTP/1.1" 200 377
INFO 2025-09-11 10:44:53,306 basehttp "GET /blog/posts/3/ HTTP/1.1" 200 377
INFO 2025-09-11 10:44:53,313 basehttp "GET /blog/posts/3/ HTTP/1.1" 200 377
INFO 2025-09-11 10:45:03,724 basehttp "GET /blog/posts/? HTTP/1.1" 200 866
INFO 2025-09-11 10:45:03,729 basehttp "GET /blog/posts/? HTTP/1.1" 200 866
INFO 2025-09-11 12:26:23,435 autoreload Watching for file changes with StatReloader
WARNING 2025-09-11 12:26:30,726 log Not Found: /
WARNING 2025-09-11 12:26:30,726 basehttp "GET / HTTP/1.1" 404 6490
INFO 2025-09-11 12:26:44,382 basehttp "GET /blog/posts/? HTTP/1.1" 200 866
INFO 2025-09-11 12:26:44,387 basehttp "GET /blog/posts/? HTTP/1.1" 200 866
INFO 2025-09-11 12:28:35,046 basehttp "GET /blog/posts/? HTTP/1.1" 200 866
INFO 2025-09-11 12:28:35,052 basehttp "GET /blog/posts/? HTTP/1.1" 200 866
INFO 2025-09-11 12:28:36,476 basehttp "GET /blog/posts/3/ HTTP/1.1" 200 377
INFO 2025-09-11 12:28:36,503 basehttp "GET /blog/posts/3/ HTTP/1.1" 200 377
INFO 2025-09-11 12:28:39,910 basehttp "GET /blog/posts/3/ HTTP/1.1" 200 377
INFO 2025-09-11 12:28:39,938 basehttp "GET /blog/posts/3/ HTTP/1.1" 200 377
INFO 2025-09-11 12:28:57,705 basehttp "OPTIONS /blog/posts/3/ HTTP/1.1" 200 0
INFO 2025-09-11 12:28:57,711 basehttp "PUT /blog/posts/3/ HTTP/1.1" 200 377
INFO 2025-09-11 12:28:59,776 basehttp "GET /blog/posts/3/ HTTP/1.1" 200 377
INFO 2025-09-11 12:28:59,781 basehttp "GET /blog/posts/3/ HTTP/1.1" 200 377
INFO 2025-09-11 12:29:10,879 basehttp "GET /blog/posts/? HTTP/1.1" 200 866
INFO 2025-09-11 12:29:10,883 basehttp "GET /blog/posts/? HTTP/1.1" 200 866
INFO 2025-09-11 12:29:14,282 basehttp "GET /blog/posts/2/ HTTP/1.1" 200 7015
INFO 2025-09-11 12:29:14,306 basehttp "GET /blog/posts/2/ HTTP/1.1" 200 7015
INFO 2025-09-11 12:29:17,081 basehttp "GET /blog/posts/? HTTP/1.1" 200 866
INFO 2025-09-11 12:29:17,085 basehttp "GET /blog/posts/? HTTP/1.1" 200 866
INFO 2025-09-11 12:29:19,935 basehttp "GET /blog/posts/3/ HTTP/1.1" 200 377
INFO 2025-09-11 12:29:19,945 basehttp "GET /blog/posts/3/ HTTP/1.1" 200 377
